"Tweets","Duygu",""
"e devlet üzerindensendika üyelik işlemlerinden otel konaklama seçeneklerinden tek iş sendikasini seçerek bizlere katılabilirsiniz ","2",""
" rus tur operatörleri uzayan yaz sezonu sonrasında türkiye ye yönelik charter uçuşları için planlarını açıkladı ","2",""
" rusya pandemi sonrasında ekonomiyi toparlamak için iç turizme öncelik verip dış turizmi kısıtlamayı hedefliyor ","1",""
"sivas divriği ilçesinde uygulanacak cam seyir teras projesi ilçenin turizmini zirveye çıkaracak   ","2",""
"huzurlu sağlıklı bereketli ve sevgi dolu bir günümüz olsun günaydın edirnem bizim geçmişimiz çocuklarımızın geleceğini inşa etmede çok büyük bir güç olacaktır ","2",""
"güvenli turizm sertifikasyon programı kapsamında zorunlu tabela ","0",""
" açık tesis sayısında izmir başı çekti ","2",""
"bakan abd doları ve faizle rekabeti fiilen kestiğimizi bundan sonra sanayi üretimi girdisi ve döviz kuruna odaklanacağımızı söyledi bence içerik güzeldi ama ","2",""
"mahkeme alkoçlar otelcilik in iflasına karar verdi ","1",""
"adil üstündağ profesyonel dolandirici   ","1",""
"ruslar antalyadan vazgeçmiyor dünyanın en yoğun trafiği istanbul ","2",""
"yolculuk başlasın o zaman ","2",""
" de la mücadele kapsamında daha önce ekim e kadar kapalı olacağı belirtilen gece kulüpleri disko ve casinoların ekim tarihinden itibaren açılmalarına izin verildi ","2",""
"yeni nesil turizm projeleri sakarya da hayat buluyor ","2",""
"bulgaristan ın sınır şehri svilengrad da faaliyet gösteren otelin ardından montenegro nun budva şehrinde yapımı süren ikinci otelin in haziran ayında hizmete girmesi planlanıyor ","0",""
" ve acentelerinin yeni destinasyonu ","0",""
"hazine ve maliye bakanı berat albayrak yeni ekonomik programı açıkladı ","0",""
"altso nun gündemi turizm ve pandemiydi ","0",""
"dahaoğlu ndan döviz kuru açiklamasi ","0",""
"türkiye ye en çok turist bu ülkeden geldi","2",""
"türkiye ayda yaklaşık milyon ziyaretçi ağırladıkültür ve turizm bakanlığının ocak ağustos yabancı ziyaretçi istatistiklerine göre ayda en çok ziyaretçi sırasıyla almanya rusya federasyonu bulgaristan ukrayna ve ingiltere den geldi ","0",""
"seyahat veri analiz şirketi cirium un verilerine göre yılın haftasında eylül dünyanın yolcu sayısı açısından en yoğun uluslararası hattı antalya moskova hattı oldu ","0",""
" otel yöneticilerinin dijitalleşme ile gelir yönetimine normale göre çok daha ihtiyacı vardır ihtiyaçlarınızı belirlemek için ücretsiz keşif görüşmemizden hemen yararlanın ","0",""
"onu da bilsin şunu da onu da yapsın bunuda başlıkları ile değil her işi yapabilecek yarı maaşa çalışabilecek kişilerin arandığı bir sezona girdik işi bilen personele az daha sabır keser de döner sap da ","1",""
" ülkenin çoğu gibi yok sayılan kısımdayımda ondan ","1",""
"yunanistan daki girit adasından pazar günü hareket eden ve tui cruises tarafından işletilen bir gemide mürettebatın covid test sonuçları pozitif çıkarken daha sonra sının testi negatife döndü ","0",""
" rus tur operatörleri ve acentalar istanbul marmara kapadokya nın ardından şimdi de mezopotamya turlarına başlama hazırlığında ","0",""
"marmaris belediyesi marmaris ticaret odası ve yda dalaman havalimanı ile jet arasındaki görüşmeler sonucunda kasım tarihleri arasında ingiltere iskoçya ve kuzey irlanda dan uçuş planlandı ","0",""
"berat albayrak salgının turizme etkisi milyar civarında ve etkisinden arındırılmış yılı cari denge gsyh beklentisi kontratlarının yenilenmesi ve keşiflerin de etkisiyle çok daha uygun ithalatı fiyatlar oluşacak ","2",""
"türkiye yi ayda yaklaşık milyon turist ziyaret etti ","2",""
"pandemi döneminin getirdiği olumsuz şartlarda en çok etkilenenlerden bir tanesi olmuştur döneminin sonlandığı seyahat kısıtlamalarının kalktığı turizm işçilerimizin emeklerinin karşılığını aldığı günleri yaşamak dileğiyle ","2",""
" başkenti yükselişinin girdi maliyetlerini arttiracaginin farkında kötü geçen bir sezonun hasar tespiti daha yapılmadı sektörünü zor bir kış ayı bekliyor ","1",""
"türkiye ye turist gönderen ülkeler ","0",""
" ragup durmaz otelimize iadeyi ziyarette bulundu nusaybin turizmi hakkında destek sözü aldık ziyaretlerinden dolayı teşekkür ederiz ","2",""
"turizm sektöründeki koronavirüs krizi büyüyor","1",""
"türkiye ye ayda milyon bin turist ","0",""
"bergama da turizmi için start verildi ","2",""
"türkiyenin ilk göl şehri nef markasiyla kuruluyor ","2",""
" ilçemizin doğal zenginlik ve kültürel miraslarını daha çok ön plana çıkarıp potansiyelinin arttırmak için hizmet üretmeye devam ediyoruz turizm sektöründe çalışan ve sektöre emek veren tüm herkesin kutlu olsun ","2",""
"türkiye ilk ayda yaklaşık milyon ziyaretçi ağırladı ","0",""
"nordwind havayollarından antalya adımı ","0",""
"bodrum deniz kum ve güneş üçlüsü ile ünlü olsa da tarihi yerler konusundan ülkemizin en zengin destinasyonlarından biridir ","2",""
"yabancı ziyaretçiler için ukrayna ya giriş yasağı eylül itibariyle sona erdi artık yabancılar ülkeye serbestçe girebiliyor ","2",""
"paraşütle ölüme yolculk ","1",""
" ve turizmine büyük katkı sunacak ","2",""
" sektörünün birbirine en çok ihtiyacı olduğu bu zamanda seyahat kısıtlamalarının kalktığı turizm işveren ve işçilerimizin emeklerinin karşılığını aldığı iyi günleri yaşamak dileğiyle günü kutlu olsun   ","2",""
" ilya umanskiy sonbaharda ülke içi destinasyonlara yönelik talepte geçen yıla göre rekor seviyede bir artış bekliyoruz ","2",""
"balonlar urfa semalarında ","0",""
"müjde antalyada turizm kışında devam edecek ","2",""
"antalya da turizm sezonu kışa uzadı ","2",""
"intermobil ailesi olarak turizm taşımacılığı hizmeti veren tüm kişi ve kurumların dünya turizm günü nü kutlarız ","2",""
" eski haline ne zaman dönecek ","1",""
" antalya da turizm kışın da devam edecek  ","0",""
"huzurlu bereketli ve sevgi dolu bir haftamız olsun gönül muradımız hep canlı olsun cemil şahin ","2",""
" milyondan fazla kişi antalyaya uçtu ","2",""
" oecd raporuna göre yabancı turistin harcadığı her o ülke ekonomisinde cent katma değer yaratmakta yılında yani öncesinde milyar geliri elde etmiştik ","0",""
"kötüleşen ekonomik durum ışığında koronavirüsü türk hava yolları nın milyar liralık rekor zarar kaydetmesiyle ulusal şirketlerimizin yaralarını derinleştirmeye devam ediyor ","1",""
"turizm cennetimizin kıymetini daha iyi anladığımız şu günlerde doya doya gezdiğimiz günlere hasretle ","1",""
"bu yaz en çok alman turist geldi ","0",""
"merhaba arkadaşlar güzel türkiyemizin çeşitli turistik bölgelerini pratik şekilde keşfedebileceğiniz ve aynı zamanda otel planlaması yapıp uçak biletlerini karşılaştırabileceğiniz uygulamamız google play store da yayındadır ","2",""
" kutlu olsun özellikle ile daha iyi anlaşıldı ki yerelleşme bölgesel  ilişkisi çok önemli e emek vermiş herkes ve her kurum çok değerli ","2",""
"dünya turizm günü kutlu olsun samsun ","2",""
" eylül turizm dünyasında neler oldu  ","0",""
"tüm sektörümüzün günü kutlu olsun zor zamanlar geçiriyor olsak da mesleğimi seviyorum ve bu meslek için çaba göstermeye devam edeceğim bol turistli günlerin bir an önce gelmesini diliyorum ","2",""
" sadece kentler turistik ve gelişmiş bölgeler için değil birçok kırsal topluluk için bir cankurtaran halatıdır turizm sadece üniversite ve turizm mezunlarını değil özellikle kadınlar ve gençler için önde gelen bir istihdam kaynağıdır müz kutlu olsun ","2",""
"bugün eylül yi ve kırsal kalkınma yılı olarak belirledi yine yeniden edebileceğimiz günlere en kısa zamanda kavuşmak dileğiyle ","2",""
"iyi akşamlar edirne ","2",""
"urfa daki hamam kiraya veriliyor ihale için son başvuru tarihi açıklandı ","0",""
" daha önce salgından ciddi şekilde etkilenen eyaletinde sektörünün hızla canlandığı bildirildi de ekim arasındaki milli bayram tatili sırasında hubei eyaletinin başlıca turistik yerleri ziyaretçi akınına uğradı ","2",""
"turizm danışmanı osman ayık salgın gündemden düşse dahi ","0",""
"akp ve chp nin dolandırıcı tosuncuğu adil üstündağın otellerine ne zaman kayyum atayacaksınız kaçıncamı","1",""
" dünyanın incisi marmaris  ","2",""
"kastabala antik kenti sanata ev sahipliği yapacak ","2",""
"teeyad dan atf kararına destek fuarı nın nisan e ertelenmesi kararı ile daha da güçlendiğine inanıyor ve kendilerini desteklediğimizi kamuoyu ve turizm camiası ile paylaşmaktan mutluluk duyuyoruz  ","2",""
" işler den ihale uyarısı burayı gerçek turizmciler işletmeli ","1",""
"salıpazarı nın doğal güzellikleri turizme kazandırılıyor ","2",""
"muğla da jeotermal saha ihaleye çıkarılıyor artık faaliyetlerini sanal ortamda yaparız bölgede yaşayan halk da toprakları terkederken ışıkları kapatsın bir zahmet sonsoz  ","1",""
"ingiltere karantina kararı ini bitirdi ","1",""
"antalya arazi yapısı nedeniyle off road spor tutkunlarının vazgeçilmez parkurlarındandır ","2",""
" nde ın sektörü ile ilgili başarılı yazısı mevcut duruma ve önümüzdeki sürece dair önemli bilgiler veriyor ","2",""
"istanbul un simgelerinden galata kulesi ziyarete açıldıistanbul un simgelerinden biri olan galata kulesi video mapping ve ışık gösterisi eşliğinde gerçekleştirilen törenle ziyarete açıldı ","2",""
"istanbul il kültür ve turizm müdürlüğü yılı ağustos ayını kapsayan verilerini açıkladı ","0",""
"anlatım ekonomist yön şirketleri başarıya taşıyor ","2",""
"çaykara artık tehlikeli yollarını turizme kazandırmayı öğrenmiş güzel proje tebrikler bitsin ilk ben çıkacağım ","2",""
" seyahatlerdeki artış in ekonomik olarak toparlandığını gösteriyor tatil yoğunluğu çin in sürekli ilerlemesinin göstergesi canlanan bir çin in güzel geleceğini yansıtıyor ","2",""
"tarihin en kötü turizm sezonunu buçuk milyon ","1",""
"yeni düzenlemeyle çehresi değişen ve pamukkale semalarındaki eşsiz ve doyumsuz manzaranın tadına vararak balonla uçuşu deneyimledik  ","2",""
"salgında küçülen seyahat acentaları desteği istiyor döneminde en fazla zarar gören sektörün olduğunu ifade eden acentalarının temsilcileri voa türkçe nin sorularını yanıtladı ","1",""
"hans elena natalia tatilini yapip ulkeden ciktigina gore corona nedeniyle sokaga cikma yasagi gelebilir turizm onemli sonucta ","1",""
"inin en kötü yılı zor bir kış geliyor ","1",""
"antalya tarihin en kötü turizm sezonunu buçuk milyon turistle kapatabilir ","1",""
"balondan yi seyretmek bir başka güzel bu keyfi yaşamaya hazır mıyız ","2",""
"göbeklitepe ye balon turu izni ","0",""
"uçakta otobüste vapurda gemide bulaşmayan virüs tren de mi bulaşıyor acaba ","1",""
"ekim sıcakları turizmci ve tatilcilere yaradı ","2",""
" kızılcahamam belediyesi nin de pansiyon evi başvurusu onaylandı ","2",""
"nasıl ki veya hata yapınca mesleki yetkisi elinden alınıp birey meslekten men edilebiliyor tesisi de kapatılmakla cezalandırılmak yerine işletmeci vasıflı soytarılara sektör yasağı getirilmeli şirket kurmasın belge almasın ","1",""
"sinema sektörü bir kez daha ankara da buluşuyor nın ","0",""
" ihracatçılarımıza destek sağlanıyor ","2",""
" acısıyla tatlısıyla sofraların ve yemeklerin vazgeçilmezi antep salçası şimdi gaziantep te salça zamanı g ","2",""
" işine geldiğinde korona yok işine gelmediğinde korona var hersey para değil ölümden bu kadar korkan ozel insanlarada avrupadaki ogretmen memurlar nasil okula gidiyor ","1",""
"bulgaristan dan antalya ya uçmaya başladı ","0",""
"süleymaniye şifahane sokak çeşmesini tanıyalım bir gün tarih olacak eserler","0",""
"izmir bülent tercan ak parti ye turizm raporu sundu ","0",""
" bilim kurulu bu ulkede okumak gercekten her acidan sikinti okursun ogrencilik hayatini burnundan getirirler bitirirsin sosyal tabakada yer dahi bulamazsin","1",""
"thomas cook markası online seyahat acentası olarak yakında geri dönmeye hazırlanıyor ","0",""
"çukurova nın güneydeki koruyucusu toprakkale kalesi her tarafı tarih kokan osmaniye yi keşfetmen için bir neden daha durma osmaniye","2",""
"abu dabi merkezli etihad yıl sonuna kadar tüm yolcular için ücretsiz kovid sigortası sunuyor havayolu sigorta kapsamında euro ya kadar tıbbi masrafları ve gün boyunca günlük eur karantina masraflarını karşılayacağını açıkladı ","0",""
"dizi ve film sektörünün türkiye nin turizmine sağladığı katkı","2",""
"bulgaristan ın vatandaşlarına türkiye den dönüşlerde karantina uygulaması ve pcr testi zorunluluğunu kaldırmasının ardından bulgarlar türkiye ye akın etti  ","2",""
"mimar sinan ın yaptığı son hamam olan mimar sinan çarşısı nı sizlerle paylaşmıştık alınan bir karar ile esnaf çarşıdan çıkarılmış umarız faydalı bir hale getirilir ","2",""
"dün mali nin başkenti bamako ya gitmek üzere istanbul dan havalanan thy uçağı hamile bir yolcunun doğum yapmaya başlamasının ardından malta nın luqa havalimanı na acil iniş yaptı ","0",""
"türk dizi ve filmlerinin turizme katkısı kanıtlandı ","2",""
" seyahat rezervasyon portalı düzenlediği anketle rusların paket turları seçmelerinin nedenlerini açıkladı","0",""
"bilimkurulu turist getirmek icin herseyi yaptiniz yurtdisi turlar dahi yaptiniz otellerimiz koronaya hazir hijenik tedbirlerimizi aldik bu ulkenin egitimi icinde boyle gayretli olun zahmet olmazsa ","1",""
"dünyanın en büyük online turizm etkinliği yolda ","2",""
"türk dizi ve filmlerinin turizme katkısı kanıtlandı seyredenler türkiye ye gelmek istiyor ","2",""
" avrupa da yaz sezonunu rekor kayıpla kapatan turizm sektörü kış aylarından da umudu kesti","1",""
"tatil yerleri kapandı mı artık okey miyiz karantinaya dönebilir miyiz artıkk ","1",""
"royal caribbean ın yeni gemisi wonder of the seas fransa daki tersanede römorkör yardımıyla metre yüzdürüldü dünyanın en büyük kruvaziyer gemisi kısa yolculuğunu yaklaşık bir saat içinde tamamladı ","0",""
"yeni bir gün yeni bir hafta sağlıklı huzurlu ve hayırlı olur inşallah ","2",""
"dubai merkezli emirates covid ile ilgili iptaller nedeniyle yolcularına şu ana kadar milyar dolar lık iade yaptığını açıkladı hava yolu mart tan bu yana milyon dan fazla iade talebini karşılarken işlemlerin ını tamamladığını duyurdu ","0",""
" antalyalı turizmci turistlerden şikayetçi","1",""
"yurt dışında harcanan para yurt içinde kaldı ","2",""
"pazarlama her sabah aynadaki görüntüyü kendine pazarlamakla başlar","0",""
"uşak valiliği tarafından yapılan açıklamaya göre pazar sabahı ulubey kanyonları nda test amaçlı ilk sıcak hava balonu uçuşu gerçekleşti","2",""
" coronavirus salgını nedeniyle yurt dışına çıkmak istemeyen rusların bu yaz için destinasyon tercihleri belli oldu","0",""
" akil almaz gercekler tum okullar kapatilirken diger tum toplu sosyal alanlari actiniz avm sahiller turizm piknik alanlari oteller mitingler","1",""
