Tweets,"Duygu",""
bir acayip yasak konyaalt ı sahilinde yaş üstü yabanc ı turiste  serbest üstü yerli halka saat den sonra yasak     ,"1",""
göç idaresi turizm amaçl ı k ısa dönem ikamet izni uygulamas ı  başlatt ı,"0",""
 sertifikas ı olan otelde virüs yok  ,"2",""
 kimse turizmimizi tesislerimizi lekelemesin ,"1",""
akçaabat  ın en önemli turizm değerlerinden olan tarihi orta mahalle evlerimizin silüetini bozan ve görüntü kirliliğine sebep olan ucube duvar kald ır ılmal ı çevre düzenleme çal ışmalar ı tarihi dokuya uygun olarak yap ılmal ıd ır  ,"1",""
alman politikac ıdan övgüsü   ,"2",""
rusya n ın istanbul başkonsolosluğu yapt ığ ı aç ıklamayla istanbul daki rusya vize başvuru merkezi nin adresinin değiştiğini duyurdu ,"0",""
abd nin en büyük üç havayolu firmas ı delta united ve american airlines iç hatlarda bilet değişiklik ücreti uygulamayacaklar ın ı duyurdular     ,"0",""
seyahat toptant ıc ıs ı bugün cenevre turizm ajans ı ile şehrin turizmine katk ıda bulunmak için bir işbirliği anlaşmas ı imzalad ığ ın ı duyurdu ,"2",""
alman siyasetçiden türk turizmine övgü ,"2",""
covid krizi nedeniyle yolcu say ıs ında geçen y ıl ın ilk yar ıs ına göre düşüş yaşayan rus havayolu şirketi aeroflot bu dönemde milyon yolcu taş ıd ı rusya    ,"0",""
ispanya ya temmuz da gelen turist say ıs ı yüzde düştü  ,"1",""
 yüzde luk daralma antalya y ı yans ıtm ıyor ,"1",""
helmut kohl ün müsteşarl ığ ın ı yapan ve hristiyan demokrat parti üyesi olan gazeteci friedhelm ost türkiye izlenimlerini övgü dolu cümlelerle paylaşt ı      ,"2",""
bizde sizler gibi heyecanla bekliyoruz  ,"2",""
ankaral ı turizmcilerden e haz ırl ık  ,"0",""
tursab akdeniz baskani ferit turgut agustos ayinda verdigi röportajda bölgemizde turizm i değerlendirdi ,"0",""
 eylül den itibaren tüm s ın ırlar ın ı kapatma karar ı ald ı,"1",""
 türk tabipleri birliği nden rus turist uyar ıs ı ,"1",""
turizm sektöründe covid riski ,"1",""
 türkiye uçuşlar ın ı ask ıya ald ı ,"1",""
 antalya havaliman ı temmuz ağustos döneminde kaç yolcuya hizmet verdi ,"0",""
turizmde akşehir in lokomotifi küçükağakonağ ı,"2",""
düne kadar hunharca sömürülen thy pozisyonlar ında maaşlar ciddi oranda düşürülüyor ayr ıca turizm sektöründe bu sene trilyon gerileme bekleniyor ,"1",""
birleşmiş milletler genel sekreteri antonio guterres koronavirüs nedeniyle küresel turizm endüstrisinde son ay içerisinde milyar sterlin kay ıp olduğunu ve milyondan fazla insan ın işini kaybedebileceğini öne sürdü ,"1",""
geçtiğimiz sal ı günü yunanistan dan galler e giden tui uçuşundaki on alt ı yolcuda covid tespit edildi uçaktaki yolcu ve mürettebattan iki hafta boyunca kendilerini izole etmeleri isteniyor ,"1",""
irak sivil havac ıl ık otoritesi eylül de başlamas ı planlanan türkiye irak uçuşlar ın ın türk yetkililer taraf ından ay boyunca ertelendiğini duyurdu ,"1",""
 malezya ülkedeki covid la ilgili k ıs ıtlamalar ı ve uluslararas ı turistlere yönelik yasaklar ı aral ık ye kadar uzatt ı    ,"1",""
türk hava yollar ı ve hava iş sendikas ı aras ında ücretlerle ilgili yap ılan görüşmeler sona erdi ve taraflar bugün anlaşmay ı imzalad ılar  ,"2",""
bütün izm ler b t ıl birer ideoloji ise turizm de mi bir ideoloji ,"1",""
sosyal mesafeyi unutman ın bedeli ağ ır olmaz umar ım ,"1",""
 kültürel doğal ve sosyo ekonomik canl ıl ığ ıyla cennetin eşşiz liman ı mersindeyiz ya siz  ,"2",""
ab güvenli seyahat listesini güncelledi  ,"0",""
pandemi döneminde yükseliş başlad ı  ,"1",""
 temmuz itibar ıyla yeniden başlayan yurt d ış ı uçuşlar ı ile antalya ya ayda bin turist geldi iç hat aktarmal ı gelen turistlerle say ı milyonu geçti   ,"2",""
dersu bal ık aral ık tarihlerinde düzenleyeceğimiz türsad tedarik fuar ım ızda yerlerini ald ılar kendilerine fuar ım ıza duyduklar ı ilgi ve kat ıl ımlar ından dolay ı teşekkür ederiz  ,"2",""
dünyan ın tek yeralt ı kervansaray ı aksaray daburas ı ,"2",""
 düzce nin ve anadolu nun denize aç ılan en önemli kap ılar ından olan akçakoca sahilleri güneşli hafta sonunu denizde geçirmek isteyen tatilcilerin ak ın ına uğrad ı  ,"2",""
üç bin y ıll ık kent birgi turizmde hak ettiği değeri almak istiyorçok say ıda medeniyete ev sahipliği yapan izmir in ödemiş ilçesindeki tarihi mahallesi birgi efeler yolu projesi sayesinde daha çok ziyaretçiyi ağ ırlayacak ,"2",""
macaristan ülkeden transit geçmek isteyen romenler için s ın ır kap ıs ın ı aç ık tutacak budapeşte hükümeti yar ından itibaren tüm yabanc ılara s ın ır kap ılar ın ı kapatacağ ın ı duyurmuştu  ,"2",""
türkiye den almanya ya dönüş için yap ılmas ı gerekenler çok önemli,"2",""
dünyaca ünlü sahilde fotoğraf resitali ,"2",""
karadeniz huser rize yayla bulut bulutdenizi horon eşi benzeri olmayan güzellik   ,"2",""
koronavirüs otellerde değil plajlarda kol geziyor,"1",""
antalya da bin turiste koronavirüs testi yap ıld ı,"0",""
ab den türkiye ye en erken ekim de vize ve zorunlu karantina şart ı,"1",""
türkiye den döneceklere kötü haber corona virüsü için bu güzergah ı kapatt ılar ,"1",""
antalya belediyeler turizm tan ıt ım kaç zamand ır bir belediye vatandaşa küsüyor art ık komediyi de geçtiler başkan seçilince oran ın sahibi mi olduklar ın ı san ıyorlar siz halk ın hizmetkar ıs ın ız halk sizin değil halka küsmek nedir ,"1",""
türk hava yollar ı iran uçuşlar ın ı kas ım tarihine erteledi,"1",""
zerzevan kalesi corona virüsü salg ın ına rağmen turistleri ilgisini çekmeye devam ediyor ,"2",""
türkiye sivil havac ıl ık sendikas ı hava iş bugün yapt ığ ı duyuruyla ağustos ay ı aidat ı için üyelerin maaşlar ından kesinti yap ılmayacağ ın ı aç ıklad ı ,"1",""
iran bas ın ında yer alan haberlere göre türk hava yollar ı iran uçuşlar ın ı ertledi ,"1",""
hükümet kiliseleri tan ıt ım atağ ına geçti kilise ,"0",""
kizdigim sey yunanistan ile neden savasilmadigi degil biliyorum hosunuza gitmeyecek fakat büyük devletlerin mudahalesi olmasa yunanistan türkiye savasinda sirf su sebebden türkiye içerisinden turizm adi altinda yunanistan in askeri faaliyetlerini finanse eden milyonlarin ,"1",""
ankara da seyahat acentalar ın ın tur ve transfer hizmeti veren araçlar ı için  yetki belgeleri ve türsab qr kodlu levhalar ı ile güzergah izin belgesi alabilecekler  ,"0",""
adan ın önemli havayolu ve tur operatörlerinden jet türkiye için den fazla yeni uçuş eklediğini duyurdu,"0",""
k ısaca bir turist bursa ya gelmeden önce saat boyunca neler yapabileceğini bilmeli  ,"1",""
gerekirse sezon boyunca yurtd ış ından gelecek turistlerin ulaş ım masraflar ı ücretsiz karş ılanmal ı ve uçaklar ın direkt yenişehir havaliman ına inmesi sağlanmal ı  ,"0",""
bursa da turizm için en önemli faktör tarihi eserleri ancak bu yetmez bursa da eğlenceye yönelik yerler aç ılmal ı ve buralar belirli bir bölgede olmal ı al ışveriş ve eğlencenin olduğu sembol cadde yap ılmal ı ve ses getirecek sembol bir eser yap ılmal ı  ,"0",""
hedef ülkeler belirlenmeli hedefteki ülkelerde tan ıt ım kampanyalar ı yap ılmal ı özellikle hedef ülkelerdeki sosyal medya fenomenleriyle irtibata geçilmeli bursa y ı tan ıt ım reklam anlaşmalar ı yap ılmal ı bursa ya getirilip misafir edilmeli  ,"0",""
başta rehberler olmak üzere tur ve taksi şöforleri otel çal ışanlar ı kapal ı çarş ı çal ışanlar ı vb tüm turistle ilişkili olanlar kamu desteğiyle turistle iletişim eğitimi verilmeli ve bir k ılavuz kitapç ık oluşturulmal ı bursa turizm cumartesi,"0",""
hava yolu şirketi tarihinin en büyük işten ç ıkarma işlemine haz ırlan ıyor ,"1",""
macaristan hükümeti ülkede artan covid vakalar ı nedeniyle eylül den itibaren yabanc ılara s ın ırlar ı kapatma karar ı ald ı ,"1",""
 türsab gap btk başkan ı halil ibrahim k ıl ınç bölge turizmin son durumunu ve bölge acentalar ın ın s ık ınt ılar ın ı anlatt ı,"1",""
senin turizm bakan ı n ın kardeşinin atlasglobal üzerinden yapt ığ ı vurgunu neden için bir haber organ ı haber yapm ıyor   ,"1",""
bugün bir özel hastanede sevdiğim bir dostumu ziyaret ettim zorunda olduğum için sadece iki dk muhabbet ettik ilk defa onu covit pandemisinde bu kadar tedirgin gördüm dediği tek şey bir k ıs ım dr lar covit oldu ve evinde dedi ,"1",""
 rusya merkezli rezervasyon portal ı faaliyetlerini sona erdirdiğini duyurdu ,"1",""
 ersoy alman golfçüler ile inci lig futbol tak ımlar ın ı yeniden türkiye ye davet etti  ,"2",""
 united airlines federal hükümetin desteği devam etmezse pilot ile yollar ın ı ay ırabileceğini aç ıklad ı ,"1",""
merkezi antalya da bulunan xperia otelleri zincirinin erciyes develi kap ı bölgesinde yapt ıracağ ı y ıld ızl ı otel bin metrekare alanda oda ve yatak kapasitesi ile misafirlerini ağ ırlayacak ,"0",""
cumhurbaşkan ı taraf ından onaylanan ve resmi gazetede yay ımlanan milletleraras ı anlaşmalara göre afrika ülkeleri ekvator ginesi ve togo ile yeni vize düzenlemesi getirildi   ,"0",""
bütün turizm kağ ıtlar ı uçsun sen eksilerde sürün tektu can ın ız cehemmeme tez zamanda batarsan ız umar ım ,"1",""
covid salg ın ı ve ilgili seyahat k ıs ıtlamalar ı nedeniyle iran a mart haziran döneminde sadece yabanc ı ziyaretçi geldi,"1",""
süs eşyas ı olarak kullan ıl ıyordu bak ın ne ç ıkt ı  ,"0",""
 ersoy in de yeniden patara y ıl ı ilan edilmesinin doğru olacağ ın ı ve bu yönde öneride bulunacaklar ın ı belirtti ,"0",""
bugün corona olmayan bir gezegene geldim ad ı bodrum kald ığ ım tatil köyündeki resepsiyon memurlar ına neden lobideki müşterileri maske takmalar ı için uyarmad ıklar ın ı sordum turizm bakan ın ın talimat ıyla uyaramad ıklar ın ı söylediler ,"1",""
insanlar size bir seçenek olarak yaklaş ıyorsa onlar ı bir tercih olarak kendi hallerine b ırak ın,"1",""
ev paylaş ım sitesi airbnb isteyen çal ışanlar ın ofisleri aç ık olsa bile ağustos sonuna kadar evden çal ışabileceklerini duyurdu  ,"0",""
havalimanina yakin bi mevkide oturuyoruz hergun onlarca uçak inip kalkiyor vaka sayilari sehir efsanesi gibi kulaktan kulaga artiyor ölüyoruz ,"1",""
turizm dev kruvazör gemileri rotay ı türkiye ye çevirdi ,"2",""
antalya belediye kaş turizm bir belediyenin bir vatandaş ı engellemesi kadar ciddi bir handikap olabilir mi bunlar belediyeyi babalar ın ın çiftliği mi zannediyor kaş gibi bir yerde medya yönetiminin içler ac ıs ı halinin belgesidir belediye vatandaşa küsmüş ,"1",""
 covid nedeniyle karl ıl ığ ı düşen havayollar ı turizm hatta baz ı sanayii kuruluşlar ı değerini katlar iken karl ıl ığ ın ı katlayan teknoloji iletişim  gibi firmalar ın durumlar ın ı izah edebilecek var m ı ,"1",""
geliri azalan çal ışan çareyi gayri resmi çal ışmakta bulunca kay ıt d ış ıl ık artt ı ,"1",""
akdeniz de şehir ve deniz turizmi lokasyonlar ın ın tatil iklim endekslerini hci incelediğimiz makalemiz yay ınland ı  ,"0",""
tayland adalet bakan ı ülke genelinde hapishanenin turistik cazibe merkezlerine dönüştürülmesiyle ilgili çal ışmalar yap ıld ığ ın ı duyurdu  ,"2",""
aç ılan oteller personelini geri çağ ırm ıyor sene sonuna milyon turist hedefleniyorsa insanlar ne kadar daha evde kalmaya devam edecek çal ışma ödeneği bittiğinde personel ac ımas ızca kap ıya koyulacak nas ıl bir kabus bu ,"1",""
marriot izmir otel de ciat soğutma gruplar ı ve fancoilleri ile aldağ klima santralleri tercih edildi ,"2",""
covid zaman ında millet eğlensin diye turizm sezonunu açt ın ız şimdide evlensin diye düğün sezonunu ac ın ,"1",""
akdeniz bölgesinin referans dönemi ve farkl ı karbon emisyon senaryosu kullanarak rcp ve dönemleri için hci sonuçlar ın ı inceledik ve tüm bölge için bu sonuçlar ı görselleştirdik ,"0",""
türkiye nin sağl ık turizminde hedefi milyar dolar ,"0",""
onca haz ırl ık yapt ıktan sonra an ı bir gecede düğünleri iptal etmek mi siz degil miydiniz turizm icin osym yi öne çeken düğünleri belli bi tarihe kadar izin veren,"1",""
 maddede covid salg ın ın ın ard ından ç ıkar ılmas ı gereken dersler ve geleceğe yönelik öne ç ıkan hususlar ,"1",""
 alternatif turizmde bisiklet hamlesi yap ılacak,"2",""
 geliri azalan çal ışan çareyi gayri resmi çal ışmakta bulunca kay ıt d ış ıl ık artt ı  ,"1",""
hitityaz ıl ım turizm yaz ıl ım ında lider oldu,"2",""
büyükşehir ağustos için antalya y ı türk bayrağ ı ile donat ıyor,"2",""
ukrayna hükümeti ülkede artan covid vakalar ı nedeniyle ay boyunca yabanc ılar ı kabul etmeme karar ı ald ı  ,"1",""
s ın ırda gerilim devam ediyor  ,"1",""
alman hükümeti ab d ış ındaki tan fazla ülke için seyahat uyar ıs ın ı eylül e kadar uzatt ı ,"1",""
başbakanl ık tan turizm sektörüne milyon tl kaynak  ,"2",""
şanl ıurfa ya seyahat yasağ ı kald ır ıld ı  ,"2",""
turizm bakanimizin otel ve tur sirketi yeteri kadar kar ettise artik ruslari testsiz almayi biraksak mi acaba ,"1",""
ingiltere nin en büyük ikinci havaliman ı konumundaki gatwick covid krizi sonucunda düşen iş hacmi nedeniyle çal ışanla yollar ın ı ay ırmak zorunda olduğunu aç ıklad ı  ,"1",""
almanya ab d ış ındaki ülkelere seyahat uyar ıs ın ı eylül e kadar uzatt ı ,"1",""
geleceğin sinemac ılar ı alt ın portakal da  yar ışacak,"0",""
başkan bahar turizme maksimum katk ı sunmay ı hedefliyoruz ,"2",""
uzak rota aral ık tarihleri aras ında farkl ı salonda konuşmac ı ve bin kişiyi ağ ırlamaya haz ırlan ıyor,"0",""
 pandeminin ingiltere turizmine faturas ı milyon turizm çal ışan ı işini kaybedebilir,"1",""
başkan yüce turizmde yeni bir dönem başl ıyor umudumuzu kaybetmeyeceğiz,"2",""
 ekonomi ve borsa güne düşüşle başlad ı ,"1",""
antalya belediye turizm say ısal medyada içerik üretmeyi beceremeden nöbetçi eczane listesi yay ınlayarak nas ıl belediyecilik yapmay ı düşünüyorsunuz yoksa böyle bir düşünceniz yok mu halk ın bir buçuk y ıl ın ı yediniz midenize dokunmayacağ ın ı m ı zannediyorsunuz ,"1",""
antalyaturizm mi patlad ı covid mu patlad ı ,"1",""
 izmir doğal yaşam park ı say ıs ı art ıyor,"2",""
 türkiye yabanc ı turist girişi y ıll ık temmuz ay ı verileri aç ıkland ı ,"0",""
 abdullah tunçdemir sadece vanl ı turizmciler değil van esnaf ı da zor durumda ,"1",""
antalya y ı direkt tarifeli seferlerle yurt içi ve yurt d ış ında en çok destinasyona bağlayan  eylül ay ında antalya dan planlad ığ ı iç ve d ış hat uçuş takvimini aç ıklad ı ,"0",""
 antalya ya azda olsa  günde bin turist geldi ,"1",""
ispanyol otel şirketi iberostar covid krizine rağmen cesur bir ad ımla kendi hava yolunu kurmay ı planl ıyor ,"0",""
antalya belediye turizm kuttu olsun değil kutlu olsun türkçe yi nerede öğrendiniz tasar ım yapay ım derken elinize gözünüze bulaşt ır ıyorsunuz görsel zaten ayr ı handikap yok mu içinizde bir tane en az ından tasar ım ın t sinden anlayan ,"1",""
 türkiye nin güvenli turizm program ı hollanda turizm bas ın ında  ,"2",""
  american airlines devletin sunduğu bordro desteği süresi uzat ılmazsa yaklaş ık çal ışanla yollar ın ı ay ıracak   ,"1",""
türk hava yollar ı covid salg ın ıyla mücadele kapsam ında ikram hizmetlerinde bir tak ım düzenlemeler yapt ı  ,"0",""
turizm sektörü rakamlardan umutlu  ,"2",""
 yunanistan  ın yag ne geçim kaynağ ı ekonomisinin yar ıs ın ı oluşturan hibeler ab projeleri turizm tarz ı bat ı destekleridir endüstri yoktur tar ımsal arazi azd ır herşeyi mesela syntagma meydan ındaki wi fi  ı bile ab den beklerler ab de türklere set çekmelerini bekler ,"1",""
 bm genel sekreteri antonio guterres e türkiye nin hayalet şehir maraş  ı turizme açmas ına izin vermeyin çağr ıs ı  ,"1",""
 tan fazla ülkeye yönelik seyahat uyar ıs ın ı eylül e kadar uzatt ı ,"1",""
deniz varol d ış hatlarda y ılbaş ından beri milyon bin yolcu geldi bunun neredeyse yar ıs ı sadece ağustos ay ında gerçekleşti ,"0",""
çand ır ekonomiden umutsuz borsa tar ım dolar alt ın siyaset turizm,"1",""
 avrupa birliği ülkeleri turizmde türkiye ye karş ı nas ıl çifte standart uyguluyor  ,"1",""
havaliman ında yoğunluk artt ı günde bin turist geldi  ,"2",""
thyao pgsus seyahat uyar ıs ın ı eylüle uzatt ı tr nin de dahil olduğu ülkeyi kaps ıyor seyahat yasağ ı anlam ına gelmiyor gidenlerin hastalanmalar ı durumunda alm sorumluluk üstlenmiyor hastalar ı ülkeye geri getirmeyi reddediyor ,"1",""
iran da kovid turizmi de vurdu  ,"1",""
bakana hakaret etti serbest kald ı  ,"1",""
bu   darbedir kabul edilemez bu hatadan geç olmadan dönülmelidir ,"1",""
ispanya da koronanin ikinci dalgasi başladi  ,"1",""
işte milyon dolarl ık fuar takvimi ,"0",""
 ağustos saat yer taksim meydan ı turizm ölmüş acentelerin ağlay ın ı yok bu tarih ve saatte yürümekte zorlan ırcağ ın ız meydanda kimseler yok,"1",""
